timestamp_utc,campaign_status,memory_free_percent,swap_used_mb
2026-07-19T07:43:59.304815+00:00,running,32,595.19
2026-07-19T07:44:59.335866+00:00,running,32,595.19
2026-07-19T07:45:59.367517+00:00,running,30,595.19
2026-07-19T07:46:59.398851+00:00,running,30,595.19
2026-07-19T07:47:59.429824+00:00,running,30,595.19
2026-07-19T07:48:59.453697+00:00,running,30,595.19
2026-07-19T07:49:59.486731+00:00,running,30,595.19
2026-07-19T07:50:59.510781+00:00,running,30,595.19
2026-07-19T07:51:59.543008+00:00,running,30,595.19
2026-07-19T07:52:59.555308+00:00,running,30,595.19
2026-07-19T07:53:59.588227+00:00,running,30,595.19
2026-07-19T07:54:59.613666+00:00,running,30,595.19
2026-07-19T07:55:59.632314+00:00,running,30,595.19
2026-07-19T07:56:59.665283+00:00,running,30,595.19
2026-07-19T07:57:59.694017+00:00,running,30,595.19
2026-07-19T07:58:59.722386+00:00,running,31,595.19
2026-07-19T07:59:59.752914+00:00,running,31,595.19
2026-07-19T08:00:59.773093+00:00,running,31,595.19
2026-07-19T08:01:59.801789+00:00,running,31,595.19
2026-07-19T08:02:59.828997+00:00,running,31,595.19
2026-07-19T08:03:59.851990+00:00,running,31,595.19
2026-07-19T08:04:59.874488+00:00,running,31,595.19
2026-07-19T08:05:59.903241+00:00,running,31,595.19
2026-07-19T08:06:59.936451+00:00,running,31,595.19
2026-07-19T08:07:59.965390+00:00,running,31,595.19
2026-07-19T08:08:59.991063+00:00,running,31,595.19
2026-07-19T08:10:00.026786+00:00,running,31,595.19
2026-07-19T08:11:00.054954+00:00,running,31,595.19
2026-07-19T08:12:00.079866+00:00,running,31,595.19
2026-07-19T08:13:00.104771+00:00,running,31,595.19
2026-07-19T08:14:00.129644+00:00,running,38,595.19
2026-07-19T08:15:00.164770+00:00,running,31,595.19
2026-07-19T08:16:00.186636+00:00,running,31,595.19
2026-07-19T08:17:00.225068+00:00,running,31,595.19
2026-07-19T08:18:00.251389+00:00,running,31,595.19
2026-07-19T08:19:00.280562+00:00,running,31,595.19
2026-07-19T08:20:00.315350+00:00,running,31,595.19
2026-07-19T08:21:00.350957+00:00,running,31,595.19
2026-07-19T08:22:00.375814+00:00,running,31,595.19
2026-07-19T08:23:00.389918+00:00,running,31,595.19
2026-07-19T08:24:00.418597+00:00,running,31,595.19
2026-07-19T08:25:00.444591+00:00,running,31,595.19
2026-07-19T08:26:00.469123+00:00,running,31,595.19
2026-07-19T08:27:00.502269+00:00,running,31,595.19
2026-07-19T08:28:00.535382+00:00,running,31,595.19
2026-07-19T08:29:00.557114+00:00,running,31,595.19
2026-07-19T08:30:00.592115+00:00,running,31,595.19
2026-07-19T08:31:00.625518+00:00,running,31,595.19
2026-07-19T08:32:00.662958+00:00,running,31,595.19
2026-07-19T08:33:00.691144+00:00,running,31,595.19
2026-07-19T08:34:00.707823+00:00,running,31,595.19
2026-07-19T08:35:00.735093+00:00,running,32,595.19
2026-07-19T08:36:00.757568+00:00,running,39,595.19
2026-07-19T08:37:00.791501+00:00,running,31,595.19
2026-07-19T08:38:00.821992+00:00,running,32,595.19
2026-07-19T08:39:00.848944+00:00,running,32,595.19
2026-07-19T08:40:00.870563+00:00,running,32,595.19
2026-07-19T08:41:00.899982+00:00,running,31,595.19
2026-07-19T08:42:00.924740+00:00,running,31,595.19
2026-07-19T08:43:00.948499+00:00,running,31,595.19
2026-07-19T08:44:00.965883+00:00,running,31,595.19
2026-07-19T08:45:00.991117+00:00,running,32,595.19
2026-07-19T08:46:01.019253+00:00,running,31,595.19
2026-07-19T08:47:01.051575+00:00,running,31,595.19
2026-07-19T08:48:01.072728+00:00,running,31,595.19
2026-07-19T08:49:01.092140+00:00,running,31,595.19
2026-07-19T08:50:01.116624+00:00,running,31,595.19
2026-07-19T08:51:01.144141+00:00,running,31,595.19
2026-07-19T08:52:01.167195+00:00,running,31,595.19
2026-07-19T08:53:01.191018+00:00,running,31,595.19
2026-07-19T08:54:01.216205+00:00,running,27,595.19
2026-07-19T08:55:01.245964+00:00,running,27,595.19
2026-07-19T08:56:01.271243+00:00,running,28,595.19
2026-07-19T08:57:01.294633+00:00,running,28,595.19
2026-07-19T08:58:01.320703+00:00,running,27,595.19
2026-07-19T08:59:01.346371+00:00,running,27,595.19
2026-07-19T09:00:01.377208+00:00,running,27,595.19
