timestamp_utc,campaign_status,memory_free_percent,swap_used_mb
2026-07-19T07:11:53.644381+00:00,running,19,2331.56
2026-07-19T07:12:53.820568+00:00,running,21,2312.31
2026-07-19T07:13:54.020581+00:00,running,20,2302.69
2026-07-19T07:14:54.064045+00:00,running,20,2316.44
2026-07-19T07:15:54.123580+00:00,running,20,2367.38
2026-07-19T07:16:54.306323+00:00,running,21,2362.88
2026-07-19T07:17:54.370421+00:00,running,20,2330.88
2026-07-19T07:18:54.542603+00:00,running,19,2306.88
2026-07-19T07:19:54.611297+00:00,running,19,2298.88
2026-07-19T07:20:54.732987+00:00,running,21,2382.81
2026-07-19T07:21:54.912542+00:00,running,23,2529.25
2026-07-19T07:22:55.088803+00:00,running,19,2457.25
2026-07-19T07:23:55.403895+00:00,running,22,2702.25
2026-07-19T07:24:55.547951+00:00,running,31,2590.19
2026-07-19T07:25:55.724572+00:00,running,22,2534.19
2026-07-19T07:26:55.914088+00:00,running,19,2446.19
2026-07-19T07:27:56.107640+00:00,running,18,2426.75
2026-07-19T07:28:56.313139+00:00,running,19,2455.19
2026-07-19T07:29:56.409035+00:00,running,21,2482.88
2026-07-19T07:30:56.612845+00:00,running,20,2497.12
2026-07-19T07:31:56.649292+00:00,running,19,2449.0
2026-07-19T07:32:56.841316+00:00,running,18,2439.56
2026-07-19T07:33:57.055522+00:00,running,21,2487.69
2026-07-19T07:34:57.127143+00:00,running,21,2463.69
2026-07-19T07:35:57.255852+00:00,running,19,2439.69
2026-07-19T07:36:57.328832+00:00,running,18,2490.62
2026-07-19T07:37:57.513835+00:00,running,21,2483.19
2026-07-19T07:38:57.705586+00:00,running,21,2482.19
2026-07-19T07:39:57.787436+00:00,running,20,2458.19
2026-07-19T07:40:58.061521+00:00,running,20,2492.5
2026-07-19T07:41:58.134578+00:00,running,21,2577.88
2026-07-19T07:42:58.304180+00:00,running,21,2521.88
2026-07-19T07:43:58.345122+00:00,running,19,2473.88
2026-07-19T07:44:58.532913+00:00,running,18,2465.88
2026-07-19T07:45:58.589071+00:00,running,18,2691.69
2026-07-19T07:46:58.720572+00:00,running,21,2704.94
2026-07-19T07:47:58.824552+00:00,running,24,2736.31
2026-07-19T07:48:59.041266+00:00,running,22,2704.31
2026-07-19T07:49:59.167463+00:00,running,22,2664.31
2026-07-19T07:50:59.339292+00:00,running,20,2632.31
2026-07-19T07:51:59.380924+00:00,running,20,2571.12
2026-07-19T07:52:59.443828+00:00,running,20,2540.56
2026-07-19T07:53:59.513832+00:00,running,18,2577.69
2026-07-19T07:54:59.545397+00:00,running,19,2643.88
2026-07-19T07:55:59.666465+00:00,running,20,2697.12
2026-07-19T07:56:59.885290+00:00,running,19,2641.12
2026-07-19T07:58:00.237797+00:00,running,18,2611.38
2026-07-19T07:59:00.302847+00:00,running,19,2628.06
2026-07-19T08:00:00.483534+00:00,running,17,2583.88
2026-07-19T08:01:00.541299+00:00,running,20,2599.31
2026-07-19T08:02:00.626029+00:00,running,18,2528.06
2026-07-19T08:03:00.701774+00:00,running,17,2567.06
2026-07-19T08:04:00.811264+00:00,running,19,2584.75
2026-07-19T08:05:01.005367+00:00,running,19,2608.56
2026-07-19T08:06:01.050850+00:00,running,19,2560.56
2026-07-19T08:07:01.220964+00:00,running,19,2556.31
2026-07-19T08:08:01.356127+00:00,running,18,2546.5
2026-07-19T08:09:01.577019+00:00,running,18,2586.0
2026-07-19T08:10:01.860085+00:00,running,21,2713.44
2026-07-19T08:11:01.962870+00:00,running,19,2641.44
2026-07-19T08:12:02.088234+00:00,running,18,2616.56
2026-07-19T08:13:02.281882+00:00,running,19,2600.62
2026-07-19T08:14:02.388042+00:00,running,18,2631.19
2026-07-19T08:15:02.413078+00:00,running,20,2616.56
2026-07-19T08:16:02.496289+00:00,running,18,2568.56
2026-07-19T08:17:02.615809+00:00,running,18,2643.75
2026-07-19T08:18:02.803831+00:00,running,20,2702.0
2026-07-19T08:19:02.916359+00:00,running,26,2720.94
2026-07-19T08:20:03.120060+00:00,running,21,2676.69
2026-07-19T08:21:03.189504+00:00,running,18,2633.62
2026-07-19T08:22:03.257518+00:00,running,18,2649.75
2026-07-19T08:23:03.373472+00:00,running,20,2638.19
2026-07-19T08:24:03.477437+00:00,running,21,2622.38
2026-07-19T08:25:03.552618+00:00,running,19,2576.19
2026-07-19T08:26:03.611358+00:00,running,20,2658.56
2026-07-19T08:27:03.723940+00:00,running,21,2733.56
2026-07-19T08:28:03.894103+00:00,running,20,2677.56
2026-07-19T08:29:03.999653+00:00,running,20,2629.56
2026-07-19T08:30:04.180332+00:00,running,18,2629.44
2026-07-19T08:31:04.259373+00:00,running,20,2597.75
2026-07-19T08:32:04.368398+00:00,running,19,2590.0
2026-07-19T08:33:04.488127+00:00,running,21,2636.94
2026-07-19T08:34:04.636444+00:00,running,19,2599.44
2026-07-19T08:35:04.811248+00:00,running,19,2576.38
2026-07-19T08:36:04.993366+00:00,running,20,2635.44
2026-07-19T08:37:05.083434+00:00,running,20,2587.44
2026-07-19T08:38:05.139095+00:00,running,21,2571.62
2026-07-19T08:39:05.296052+00:00,running,19,2577.62
2026-07-19T08:40:05.335863+00:00,running,20,2570.62
2026-07-19T08:41:05.396815+00:00,running,19,2551.5
2026-07-19T08:42:05.562646+00:00,running,21,2625.06
2026-07-19T08:43:05.763620+00:00,running,20,2603.5
2026-07-19T08:44:05.860307+00:00,running,18,2563.5
2026-07-19T08:45:06.008721+00:00,running,18,2578.81
2026-07-19T08:46:06.208931+00:00,running,22,2720.06
2026-07-19T08:47:06.407289+00:00,running,21,2719.94
2026-07-19T08:48:06.507394+00:00,running,18,2700.62
2026-07-19T08:49:06.705206+00:00,running,19,2692.88
2026-07-19T08:50:06.742360+00:00,running,20,2759.81
2026-07-19T08:51:06.904211+00:00,running,21,2798.62
2026-07-19T08:52:07.032461+00:00,running,19,2710.5
2026-07-19T08:53:07.151093+00:00,running,20,2719.0
2026-07-19T08:54:07.239494+00:00,running,19,2703.0
2026-07-19T08:55:07.415127+00:00,running,19,2749.25
2026-07-19T08:56:07.590276+00:00,running,20,2717.5
2026-07-19T08:57:07.723958+00:00,running,20,2796.62
